quote_id,scrape_timestamp,data_type,source_name,origin,destination,route,route_weight,travel_date,advance_purchase_days,booking_window,airline,flight_number,departure_time,arrival_time,duration_minutes,stops,fare_class,base_fare_inr,taxes_inr,user_development_fee_inr,convenience_fee_inr,total_fare_inr,currency,availability,status,outlier_flag,duplicate_flag,missing_value_flag,exclusion_flag,collection_method,notes
APIX-000081,2026-09-07 09:29:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-09-22,15,T+15,Akasa Air,QP-9302,19:35,22:29,174,0,Economy,15000,1860.86,200,149.0,17209.86,INR,22,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000082,2026-08-15 00:25:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-09-14,30,T+30,SpiceJet,SG-6856,09:05,11:32,147,1,Economy,15000,2874.17,100,99.0,18073.17,INR,50,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000083,2026-08-18 15:01:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-08-25,7,T+7,Air India Express,IX-2722,20:30,23:08,158,0,Economy,15000,1823.03,0,0.0,16823.03,INR,68,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000084,2026-06-14 19:09:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-06-29,15,T+15,Air India,AI-4184,10:00,13:13,193,0,Economy,15000,2838.35,0,99.0,17937.35,INR,42,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000085,2026-07-10 19:46:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-07-25,15,T+15,Akasa Air,QP-2386,19:10,21:17,127,0,Economy,15000,2147.97,100,149.0,17396.97,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000086,2026-06-20 05:18:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-07-20,30,T+30,Air India Express,IX-6406,08:45,11:39,174,0,Economy,15000,1994.62,0,0.0,16994.62,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000087,2026-07-20 10:43:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-09-03,45,T+45,SpiceJet,SG-3581,19:55,22:29,154,0,Economy,15000,2169.85,0,0.0,17169.85,INR,77,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000088,2026-08-21 18:46:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-28,7,T+7,IndiGo,6E-9543,18:10,20:42,152,0,Economy,15000,2225.84,0,0.0,17225.84,INR,0,Sold Out,False,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000089,2026-06-26 15:49:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-11,15,T+15,SpiceJet,SG-1107,06:30,08:50,140,0,Economy,15000,2954.87,0,99.0,18053.87,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000090,2026-07-22 16:32:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-21,30,T+30,Air India,AI-7256,19:10,21:37,147,0,Economy,15000,1910.32,0,199.0,17109.32,INR,0,Sold Out,False,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000091,2026-07-23 12:36:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-24,1,T+1,SpiceJet,SG-8513,06:25,09:00,155,0,Economy,15000,2898.37,100,99.0,18097.37,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000092,2026-07-09 22:55:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-23,45,T+45,Akasa Air,QP-4600,16:50,19:10,140,0,Economy,15000,2820.93,100,199.0,18119.93,INR,62,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000093,2026-07-09 02:34:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-08-08,30,T+30,SpiceJet,SG-8266,09:05,12:11,186,0,Economy,15000,2668.63,150,99.0,17917.63,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000094,2026-07-18 14:20:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-07-25,7,T+7,IndiGo,6E-3780,20:25,22:49,144,0,Economy,15000,2729.82,0,199.0,17928.82,INR,85,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000095,2026-09-07 02:06:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-09-22,15,T+15,Akasa Air,QP-5708,05:55,08:26,151,0,Economy Flex,15000,2554.57,200,0.0,17754.57,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000096,2026-06-24 06:07:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-07-09,15,T+15,Air India Express,IX-1898,13:35,16:47,192,0,Economy,15000,1925.6,0,99.0,17024.6,INR,36,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000097,2026-07-02 09:53:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-16,45,T+45,SpiceJet,SG-8526,10:05,12:53,168,0,Economy,15000,2619.06,150,,,INR,85,Available,False,False,True,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000098,2026-08-18 18:05:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-09-02,15,T+15,SpiceJet,SG-9406,21:50,00:42,172,0,Economy,15000,2161.78,150,0.0,17311.78,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000099,2026-07-01 19:53:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-07-31,30,T+30,SpiceJet,SG-6486,11:25,14:04,159,1,Economy,15000,2919.2,0,199.0,18118.2,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000100,2026-08-31 21:43:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-09-07,7,T+7,SpiceJet,SG-242,13:55,15:54,119,0,Economy,15000,2668.65,0,99.0,17767.65,INR,14,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000101,2026-07-02 05:41:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-08-16,45,T+45,Air India Express,IX-8472,08:45,11:09,144,0,Economy,15000,2071.16,0,199.0,17270.16,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000102,2026-08-21 13:02:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-22,1,T+1,Air India Express,IX-8222,19:15,21:41,146,0,Economy,15000,2518.86,150,149.0,17817.86,INR,76,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000103,2026-07-21 14:52:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-20,30,T+30,Akasa Air,QP-435,16:55,19:12,137,0,Economy,15000,2050.25,150,199.0,17399.25,INR,15,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000104,2026-07-20 14:19:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-19,30,T+30,Akasa Air,QP-4917,21:15,23:14,119,0,Economy,15000,2292.24,100,199.0,17591.24,INR,22,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000105,2026-06-25 04:18:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-06-26,1,T+1,Air India,AI-431,09:25,12:51,206,0,Economy,15000,1994.13,0,149.0,17143.13,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000106,2026-09-04 16:26:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-09-05,1,T+1,Akasa Air,QP-3853,08:30,10:38,128,1,Economy,15000,1881.95,200,0.0,17081.95,INR,65,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000107,2026-06-21 18:17:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-21,30,T+30,Air India,AI-2286,06:25,08:26,121,0,Economy,15000,2624.66,0,199.0,17823.66,INR,60,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000108,2026-09-02 04:02:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-10-17,45,T+45,Akasa Air,QP-1246,11:35,13:42,127,0,Economy,15000,2083.3,150,99.0,17332.3,INR,20,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000109,2026-09-06 06:44:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-09-21,15,T+15,Air India Express,IX-5391,12:40,14:55,135,0,Economy Flex,15000,1998.6,0,0.0,16998.6,INR,14,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000110,2026-07-31 22:22:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-01,1,T+1,SpiceJet,SG-9124,21:35,23:56,141,1,Economy Flex,15000,2394.28,0,149.0,17543.28,INR,69,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000111,2026-07-15 01:55:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-22,7,T+7,Air India Express,IX-9760,09:20,11:23,123,0,Economy,15000,2414.82,0,0.0,17414.82,INR,104,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000112,2026-06-25 14:21:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-08-09,45,T+45,Akasa Air,QP-3664,06:10,08:14,124,0,Economy,15000,2766.28,150,0.0,17916.28,INR,83,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000113,2026-08-04 10:43:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-08-11,7,T+7,Akasa Air,QP-8657,07:55,09:51,116,0,Economy,15000,2716.52,100,149.0,17965.52,INR,28,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000114,2026-07-28 14:31:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-08-27,30,T+30,SpiceJet,SG-9815,18:55,22:11,196,0,Economy,15000,2868.64,150,199.0,18217.64,INR,10,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000115,2026-07-26 09:24:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-08-02,7,T+7,Akasa Air,QP-9884,16:50,18:36,106,0,Economy,15000,2811.76,100,99.0,18010.76,INR,28,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000116,2026-07-21 07:28:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-04,45,T+45,Air India,AI-9294,12:45,15:25,160,0,Economy,15000,1964.28,150,0.0,17114.28,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000117,2026-08-16 20:10:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-09-30,45,T+45,SpiceJet,SG-4596,20:45,00:13,208,0,Economy,15000,2678.57,0,0.0,17678.57,INR,17,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000118,2026-06-15 11:52:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-06-16,1,T+1,Akasa Air,QP-8405,20:10,21:57,107,0,Economy,15000,2358.26,0,149.0,17507.26,INR,41,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000119,2026-09-07 12:13:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-10-22,45,T+45,Akasa Air,QP-4087,17:05,20:41,216,0,Economy,15000,2540.87,100,99.0,17739.87,INR,33,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000120,2026-07-27 00:44:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-10,45,T+45,Air India Express,IX-4992,07:25,10:13,168,0,Economy,15000,2712.3,200,149.0,18061.3,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000121,2026-08-09 08:25:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-09-08,30,T+30,Air India,AI-3424,15:10,18:35,205,0,Economy,15000,2121.16,100,149.0,17370.16,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000122,2026-08-21 10:49:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-08-22,1,T+1,Air India,AI-1650,08:05,10:41,156,0,Economy,15000,1924.19,150,0.0,17074.19,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000123,2026-08-01 22:57:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-31,30,T+30,Air India Express,IX-9397,17:10,19:50,160,0,Economy,15000,2338.03,0,199.0,17537.03,INR,75,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000124,2026-07-21 22:01:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-07-22,1,T+1,Akasa Air,QP-9497,20:00,22:41,161,0,Economy Flex,15000,2690.81,100,149.0,17939.81,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000125,2026-08-30 12:39:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-14,15,T+15,Air India,AI-6364,17:50,20:18,148,0,Economy,15000,1840.21,100,199.0,17139.21,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000126,2026-08-21 16:53:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-09-05,15,T+15,Air India Express,IX-2373,09:20,11:41,141,0,Economy,15000,2250.35,200,199.0,17649.35,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000127,2026-06-19 08:37:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-07-19,30,T+30,Akasa Air,QP-7607,19:40,21:56,136,0,Economy,15000,2587.19,150,0.0,17737.19,INR,57,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000128,2026-07-03 20:42:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-08-02,30,T+30,Air India,AI-2525,15:05,17:03,118,0,Economy,15000,1840.37,150,149.0,17139.37,INR,34,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000129,2026-06-15 16:15:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-06-16,1,T+1,Akasa Air,QP-419,19:40,22:06,146,0,Economy Flex,15000,2181.87,0,149.0,17330.87,INR,16,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000130,2026-07-11 01:10:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-07-18,7,T+7,Akasa Air,QP-7344,11:05,14:14,189,0,Economy,15000,1988.6,0,149.0,17137.6,INR,52,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000131,2026-06-30 04:59:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-07,7,T+7,SpiceJet,SG-9939,12:30,15:16,166,0,Economy,15000,2529.84,0,0.0,17529.84,INR,50,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000132,2026-07-10 14:39:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-24,45,T+45,SpiceJet,SG-508,09:15,11:50,155,1,Economy,15000,2519.46,100,0.0,17619.46,INR,15,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000133,2026-08-10 02:18:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-24,45,T+45,IndiGo,6E-7782,07:05,10:05,180,0,Economy,15000,2089.58,100,0.0,17189.58,INR,69,Available,False,True,False,True,prototype_generated,Synthetic duplicate-like record for cleaning pipeline testing
APIX-000134,2026-08-31 07:56:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-15,15,T+15,Akasa Air,QP-2084,08:30,11:02,152,0,Economy,15000,2361.52,0,99.0,17460.52,INR,10,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000135,2026-09-06 16:38:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-10-21,45,T+45,Air India Express,IX-3125,14:40,17:14,154,0,Economy Flex,15000,2644.2,0,99.0,17743.2,INR,59,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000136,2026-06-29 04:03:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-06-30,1,T+1,Air India Express,IX-3240,16:40,19:11,151,0,Economy,15000,2941.98,0,149.0,18090.98,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000137,2026-07-03 13:18:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-07-18,15,T+15,Air India Express,IX-2132,08:15,10:49,154,0,Economy,15000,2762.78,150,0.0,17912.78,INR,35,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000138,2026-08-28 08:36:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-09-27,30,T+30,IndiGo,6E-8489,10:50,13:18,148,0,Economy,15000,2874.32,0,149.0,18023.32,INR,21,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000139,2026-08-31 23:20:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-09-30,30,T+30,SpiceJet,SG-7371,14:00,16:03,123,0,Economy,15000,1802.26,0,99.0,16901.26,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000140,2026-08-22 14:01:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-10-06,45,T+45,IndiGo,6E-422,18:35,21:46,191,0,Economy,15000,1938.98,0,99.0,17037.98,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000141,2026-08-23 10:07:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-09-07,15,T+15,SpiceJet,SG-6118,13:05,14:52,107,0,Economy,15000,1915.41,0,149.0,17064.41,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000142,2026-07-30 18:07:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-29,30,T+30,SpiceJet,SG-9072,10:35,13:37,182,0,Economy,15000,2891.68,0,149.0,18040.68,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000143,2026-08-11 06:12:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-08-26,15,T+15,Akasa Air,QP-7707,09:40,12:29,169,1,Economy,15000,2291.48,100,149.0,17540.48,INR,40,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000144,2026-07-20 09:30:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-08-04,15,T+15,Air India Express,IX-7200,13:55,16:08,133,1,Economy,15000,1859.15,100,149.0,17108.15,INR,53,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-000145,2026-07-26 00:19:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-08-25,30,T+30,SpiceJet,SG-1708,20:15,22:11,116,0,Economy,15000,2011.2,0,99.0,17110.2,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
